Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Return Status
C-10995,Patrick Lee,Consumer,United States,New York City,Illinois,East,OFF-BI-100006,Furniture,Tables,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",1234.2,3,287.62,0,Online,Not Returned
C-10996,Henry Parks,Home Office,United States,San Diego,New York,South,OFF-BI-100017,Technology,Phones,Ibico Ibimaster 300 Manual Binding System,442.25,5,14.16,0,COD,Not Returned
C-10997,Edward Vandezanden,Corporate,United States,San Antonio,Illinois,West,OFF-BI-100076,Office Supplies,Storage,Tuff Stuff Recycled Round Ring Binders,301.28,4,48.41,0,COD,Not Returned
C-10998,Adam Braunhardt,Corporate,United States,New York City,Pennsylvania,South,OFF-BI-100162,Furniture,Furnishings,GBC DocuBind 300 Electric Binding Machine,456.0,2,106.04,0,Online,Not Returned
C-10999,Janet Reynat,Home Office,United States,San Diego,Texas,East,OFF-BI-100065,Office Supplies,Binders,GBC Personal Velobind Strips,124.6,4,8.98,0,COD,Not Returned
C-11000,Dan Parks,Consumer,United States,New York City,Texas,East,OFF-BI-100175,Office Supplies,Art,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",42.42,3,3.13,0,COD,Not Returned
C-11001,Sally Braunhardt,Corporate,United States,Houston,Pennsylvania,East,OFF-BI-100023,Office Supplies,Storage,GBC DocuBind PRO Manual Binding Machine,57.22,2,4.23,0,COD,Not Returned
C-11002,Giulietta Nguyen,Home Office,United States,New York City,Illinois,Central,OFF-BI-100154,Furniture,Tables,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",732.64,4,181.22,0,Cards,Not Returned
C-11003,Toby Gardner,Home Office,United States,Los Angeles,New York,West,OFF-BI-100157,Technology,Computers,Avery Hidden Tab Dividers for Binding Systems,2632.08,4,467.42,0,Cards,Not Returned
C-11004,Nicoma Nguyen,Home Office,United States,Chicago,Texas,Central,OFF-BI-100017,Furniture,Furnishings,GBC Standard Plastic Binding Systems Combs,733.77,3,127.17,0,Cards,Not Returned
C-11005,Thomas Williamson,Home Office,United States,New York City,Illinois,East,OFF-BI-100167,Office Supplies,Storage,Canvas Sectional Post Binders,60.94,2,8.45,0,Cards,Not Returned
C-11006,Henry Parks,Corporate,United States,Chicago,New York,Central,OFF-BI-100075,Office Supplies,Labels,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",48.74,1,3.59,0,Cards,Not Returned
C-11007,Luke Wallace,Corporate,United States,San Diego,Texas,West,OFF-BI-100019,Office Supplies,Paper,Avery Hanging File Binders,71.12,4,16.65,0,Online,Not Returned
C-11008,Lena Williamson,Corporate,United States,New York City,Illinois,West,OFF-BI-100197,Furniture,Tables,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",636.94,2,154.79,0,Online,Not Returned
C-11009,Scott Shillingburg,Consumer,United States,San Diego,Pennsylvania,East,OFF-BI-100058,Technology,Copiers,GBC Personal Velobind Strips,1868.1,3,131.19,0,Online,Not Returned
C-11010,Henry Jumper,Corporate,United States,San Diego,Texas,Central,OFF-BI-100144,Office Supplies,Storage,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",88.4,5,5.06,0,Cards,Not Returned
C-11011,John Hooks,Corporate,United States,Los Angeles,Texas,South,OFF-BI-100177,Office Supplies,Storage,Vinyl Sectional Post Binders,239.28,4,38.94,0,Online,Not Returned
C-11012,Lena Peis,Corporate,United States,Los Angeles,Illinois,Central,OFF-BI-100017,Office Supplies,Labels,GBC DocuBind PRO Manual Binding Machine,94.56,4,21.45,0,COD,Not Returned
C-11013,Scott Frazer,Consumer,United States,New York City,California,East,OFF-BI-100035,Office Supplies,Paper,Satellite Sectional Post Binders,38.61,3,4.24,0,Cards,Not Returned
C-11014,Sally Kriz,Consumer,United States,Philadelphia,Arizona,Central,OFF-BI-100168,Furniture,Furnishings,Deluxe Heavy-Duty Vinyl Round Ring Binder,809.16,3,191.62,0,COD,Not Returned
C-11015,Christina Gardner,Consumer,United States,Los Angeles,Arizona,East,OFF-BI-100149,Technology,Computers,Avery Hidden Tab Dividers for Binding Systems,3602.79,3,666.53,0,Online,Not Returned
C-11016,Shahid Frazer,Home Office,United States,San Antonio,New York,Central,OFF-BI-100191,Office Supplies,Paper,GBC Personal Velobind Strips,8.18,2,1.92,0,Online,Not Returned
C-11017,Jamie Shillingburg,Consumer,United States,Phoenix,Arizona,East,OFF-BI-100134,Furniture,Chairs,Prestige Round Ring Binders,767.6,2,147.99,0,COD,Not Returned
C-11018,Luke Martin,Corporate,United States,Houston,California,South,OFF-BI-100122,Office Supplies,Paper,Prestax Flexible Ring Binders,58.56,2,4.87,0,COD,Not Returned
C-11019,Patrick Creighton,Consumer,United States,Los Angeles,California,West,OFF-BI-100099,Office Supplies,Paper,Deluxe Heavy-Duty Vinyl Round Ring Binder,304.76,4,20.58,0,Cards,Not Returned
C-11020,Pete Hopkins,Home Office,United States,Los Angeles,Arizona,West,OFF-BI-100122,Technology,Phones,GBC Standard Plastic Binding Systems Combs,1186.32,3,233.06,0,Online,Not Returned
C-11021,Scott Shillingburg,Consumer,United States,Phoenix,Texas,East,OFF-BI-100057,Furniture,Bookcases,Deluxe Heavy-Duty Vinyl Round Ring Binder,734.37,3,108.55,0,COD,Not Returned
C-11022,Giulietta Shillingburg,Consumer,United States,Philadelphia,Texas,South,OFF-BI-100007,Technology,Copiers,Avery Hanging File Binders,2417.04,4,317.59,0,Cards,Not Returned
C-11023,John Hughsby,Home Office,United States,San Antonio,Pennsylvania,West,OFF-BI-100122,Furniture,Tables,GBC DocuBind 300 Electric Binding Machine,1325.4,5,382.77,0,Online,Not Returned
C-11024,Ben Williamson,Consumer,United States,San Antonio,Arizona,East,OFF-BI-100197,Office Supplies,Labels,GBC DocuBind PRO Manual Binding Machine,7.04,2,1.51,0,COD,Not Returned
C-11025,Jamie Shillingburg,Corporate,United States,New York City,Illinois,Central,OFF-BI-100197,Office Supplies,Paper,Avery Arch Ring Binders,132.12,4,27.8,0,COD,Not Returned
C-11026,Dan Henry,Corporate,United States,Philadelphia,Illinois,South,OFF-BI-100077,Office Supplies,Art,Deluxe Heavy-Duty Vinyl Round Ring Binder,22.1,1,1.49,0,Cards,Not Returned
C-11027,Evan Martin,Home Office,United States,Chicago,Texas,Central,OFF-BI-100177,Office Supplies,Storage,Deluxe Heavy-Duty Vinyl Round Ring Binder,43.83,3,7.93,0,Online,Not Returned
C-11028,Anthony Parks,Corporate,United States,Los Angeles,Illinois,Central,OFF-BI-100136,Office Supplies,Art,GBC Standard Plastic Binding Systems Combs,78.3,3,9.58,0,COD,Not Returned
C-11029,Henry Miller,Corporate,United States,Philadelphia,California,West,OFF-BI-100080,Office Supplies,Paper,3M Organizer Strips,262.45,5,43.25,0,COD,Not Returned
C-11030,Shahid Jumper,Corporate,United States,San Antonio,Illinois,Central,OFF-BI-100132,Office Supplies,Art,Prestige Round Ring Binders,178.32,3,17.33,0,Cards,Not Returned
C-11031,Bradley Boland,Home Office,United States,Chicago,Pennsylvania,Central,OFF-BI-100196,Furniture,Tables,GBC DocuBind 300 Electric Binding Machine,962.24,4,225.93,0,Online,Not Returned
C-11032,Scott Hopkins,Home Office,United States,San Diego,Arizona,West,OFF-BI-100052,Furniture,Bookcases,Prestax Flexible Ring Binders,803.84,2,244.46,0,Online,Not Returned
C-11033,Sally Hooks,Home Office,United States,Houston,Arizona,Central,OFF-BI-100163,Furniture,Bookcases,Avery Non-Stick Binders,706.68,2,88.72,0,Online,Not Returned
C-11034,Pete Johnson,Corporate,United States,San Diego,Pennsylvania,Central,OFF-BI-100062,Technology,Accessories,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",268.92,3,42.74,0,Cards,Not Returned
C-11035,Sibella Hooks,Home Office,United States,Los Angeles,Illinois,East,OFF-BI-100065,Office Supplies,Paper,GBC DocuBind 300 Electric Binding Machine,289.6,5,48.56,0,COD,Not Returned
C-11036,Adam Reichertbach,Home Office,United States,Phoenix,Texas,South,OFF-BI-100017,Technology,Phones,Avery Hanging File Binders,5661.75,5,702.56,1,Cards,Returned
C-11037,William Gardner,Consumer,United States,New York City,Texas,South,OFF-BI-100050,Technology,Copiers,Ibico Ibimaster 300 Manual Binding System,124.56,2,15.87,0,Cards,Not Returned
C-11038,Dan Baptist,Consumer,United States,Chicago,California,East,OFF-BI-100080,Office Supplies,Labels,Satellite Sectional Post Binders,95.04,3,23.5,0,COD,Not Returned
C-11039,Caroline Reichertbach,Home Office,United States,Phoenix,California,East,OFF-BI-100071,Office Supplies,Binders,Satellite Sectional Post Binders,34.62,2,4.48,0,Cards,Not Returned
C-11040,Adam Johnson,Home Office,United States,New York City,New York,East,OFF-BI-100169,Office Supplies,Binders,Plastic Binding Combs,40.03,1,4.85,0,COD,Not Returned
C-11041,Thomas Lee,Corporate,United States,Houston,California,Central,OFF-BI-100110,Furniture,Bookcases,Avery Non-Stick Binders,219.68,1,38.8,0,Cards,Not Returned
C-11042,Jamie Jumper,Consumer,United States,Philadelphia,California,West,OFF-BI-100005,Technology,Computers,Deluxe Heavy-Duty Vinyl Round Ring Binder,1528.36,2,280.82,0,COD,Not Returned
C-11043,Henry Weiss,Consumer,United States,Phoenix,Texas,East,OFF-BI-100041,Office Supplies,Binders,GBC DocuBind PRO Manual Binding Machine,34.77,3,2.29,0,Online,Not Returned
C-11044,Janet Dana,Consumer,United States,Chicago,California,West,OFF-BI-100061,Technology,Computers,SpineVue Locking Slant-D Ring Binders by Cardinal,185.32,2,9.3,0,COD,Not Returned
C-11045,Giulietta Nguyen,Consumer,United States,San Antonio,Texas,West,OFF-BI-100111,Office Supplies,Art,Plastic Binding Combs,49.53,1,6.32,0,Online,Not Returned
C-11046,Lena Williamson,Corporate,United States,San Diego,California,South,OFF-BI-100182,Technology,Copiers,SpineVue Locking Slant-D Ring Binders by Cardinal,1910.82,3,104.65,0,Cards,Not Returned
C-11047,Pete Baptist,Consumer,United States,San Diego,Texas,Central,OFF-BI-100052,Office Supplies,Art,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",116.6,2,20.91,0,COD,Not Returned
C-11048,Edward Vandezanden,Consumer,United States,San Diego,Arizona,West,OFF-BI-100099,Office Supplies,Storage,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.55,5,4.31,0,COD,Not Returned
C-11049,Ben Gardner,Corporate,United States,San Antonio,California,West,OFF-BI-100043,Furniture,Furnishings,Prestax Flexible Ring Binders,141.04,2,23.72,0,COD,Not Returned
C-11050,Pete Lee,Home Office,United States,Houston,Texas,South,OFF-BI-100183,Office Supplies,Paper,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",70.38,3,6.26,0,Online,Not Returned
C-11051,Christina Shillingburg,Home Office,United States,Los Angeles,Texas,East,OFF-BI-100165,Technology,Computers,GBC Personal Velobind Strips,652.12,2,95.48,0,COD,Not Returned
C-11052,Bradley Weiss,Consumer,United States,San Antonio,Pennsylvania,South,OFF-BI-100005,Office Supplies,Labels,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",357.36,6,84.5,0,COD,Not Returned
C-11053,Nicoma Henry,Consumer,United States,Philadelphia,Illinois,South,OFF-BI-100058,Office Supplies,Art,Ibico Ibimaster 300 Manual Binding System,36.4,2,3.09,0,Online,Not Returned
C-11054,Henry Henry,Consumer,United States,Houston,New York,South,OFF-BI-100165,Office Supplies,Storage,GBC Standard Plastic Binding Systems Combs,135.15,3,7.36,0,COD,Not Returned
C-11055,Christina Boland,Consumer,United States,Chicago,New York,East,OFF-BI-100181,Furniture,Chairs,3M Organizer Strips,2706.12,6,711.94,0,COD,Not Returned
C-11056,Dan Nguyen,Consumer,United States,Phoenix,California,South,OFF-BI-100115,Office Supplies,Art,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",249.78,3,46.36,0,COD,Not Returned
C-11057,Patrick Hooks,Consumer,United States,Los Angeles,California,East,OFF-BI-100042,Office Supplies,Art,GBC Standard Plastic Binding Systems Combs,106.08,2,20.24,0,Cards,Not Returned
C-11058,Frank Creighton,Consumer,United States,San Diego,Texas,West,OFF-BI-100073,Office Supplies,Paper,Deluxe Heavy-Duty Vinyl Round Ring Binder,77.12,2,15.38,0,Online,Not Returned
C-11059,Scott Weiss,Consumer,United States,Los Angeles,New York,East,OFF-BI-100154,Technology,Computers,GBC Personal Velobind Strips,347.66,2,36.05,0,COD,Not Returned
C-11060,Nicoma Kriz,Home Office,United States,Philadelphia,Pennsylvania,West,OFF-BI-100141,Office Supplies,Labels,Wilson Jones Century Plastic Molded Ring Binders,166.8,4,19.93,0,Online,Not Returned
C-11061,Nicoma Weiss,Home Office,United States,Chicago,Illinois,East,OFF-BI-100002,Technology,Computers,Tuff Stuff Recycled Round Ring Binders,1785.15,3,306.13,0,Cards,Not Returned
C-11062,Pete Hooks,Consumer,United States,New York City,Texas,West,OFF-BI-100034,Technology,Copiers,GBC Plastic Binding Combs,1254.6,3,90.47,0,Online,Not Returned
C-11063,Christina Williamson,Consumer,United States,Phoenix,Texas,West,OFF-BI-100146,Technology,Accessories,Prestax Flexible Ring Binders,709.48,1,118.96,1,COD,Returned
C-11064,Evan Boland,Consumer,United States,New York City,New York,South,OFF-BI-100041,Furniture,Tables,Avery Arch Ring Binders,723.33,3,192.94,0,Online,Not Returned
C-11065,Sally Hughsby,Corporate,United States,San Antonio,Arizona,South,OFF-BI-100125,Office Supplies,Storage,Prestige Round Ring Binders,33.27,3,2.54,0,Cards,Not Returned
C-11066,Patrick Boyes,Home Office,United States,San Antonio,Illinois,South,OFF-BI-100155,Technology,Accessories,Plastic Binding Combs,1382.28,3,136.89,0,Online,Not Returned
C-11067,Shahid Williamson,Consumer,United States,Los Angeles,Arizona,Central,OFF-BI-100009,Technology,Computers,Avery Hanging File Binders,134.14,1,24.45,0,COD,Not Returned
C-11068,Luke Creighton,Corporate,United States,Phoenix,Illinois,East,OFF-BI-100097,Furniture,Furnishings,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",1007.96,2,236.17,0,COD,Not Returned
C-11069,Dan Baptist,Corporate,United States,Chicago,Texas,West,OFF-BI-100055,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,237.99,3,50.26,0,Cards,Not Returned
C-11070,Luke MacAllister,Corporate,United States,Houston,Texas,Central,OFF-BI-100004,Office Supplies,Paper,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",128.25,5,15.66,0,COD,Not Returned
C-11071,Adam Hooks,Consumer,United States,Houston,Texas,West,OFF-BI-100095,Office Supplies,Labels,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",5.25,5,0.69,0,COD,Not Returned
C-11072,Christina Baptist,Corporate,United States,Los Angeles,Illinois,Central,OFF-BI-100163,Office Supplies,Paper,3M Organizer Strips,39.0,5,4.13,0,Online,Not Returned
C-11073,Lena Shillingburg,Home Office,United States,San Antonio,New York,Central,OFF-BI-100167,Office Supplies,Labels,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",291.84,4,59.4,0,COD,Not Returned
C-11074,Thomas Lee,Home Office,United States,Philadelphia,Illinois,West,OFF-BI-100122,Office Supplies,Binders,GBC DocuBind PRO Manual Binding Machine,143.0,5,27.23,0,COD,Not Returned
C-11075,Bradley Gardner,Consumer,United States,Phoenix,New York,East,OFF-BI-100037,Office Supplies,Binders,Canvas Sectional Post Binders,158.64,2,31.11,0,Cards,Not Returned
C-11076,Henry Baptist,Home Office,United States,San Antonio,Illinois,South,OFF-BI-100006,Furniture,Bookcases,SpineVue Locking Slant-D Ring Binders by Cardinal,1664.04,4,399.47,0,COD,Not Returned
C-11077,Sally Creighton,Home Office,United States,Los Angeles,Texas,South,OFF-BI-100013,Office Supplies,Art,Prestax Flexible Ring Binders,19.41,3,1.76,0,COD,Not Returned
C-11078,Henry Frazer,Home Office,United States,Los Angeles,California,South,OFF-BI-100186,Office Supplies,Storage,Canvas Sectional Post Binders,212.91,3,19.46,0,COD,Not Returned
C-11079,Lena Nguyen,Corporate,United States,Houston,New York,South,OFF-BI-100036,Furniture,Bookcases,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",216.08,1,62.59,0,COD,Not Returned
C-11080,Edward Reichertbach,Consumer,United States,Chicago,California,South,OFF-BI-100077,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",123.75,5,21.5,0,Cards,Not Returned
C-11081,Ben Hughsby,Consumer,United States,Phoenix,California,East,OFF-BI-100109,Office Supplies,Paper,Deluxe Heavy-Duty Vinyl Round Ring Binder,105.84,4,17.88,0,Online,Not Returned
C-11082,Toby Gardner,Home Office,United States,Los Angeles,California,South,OFF-BI-100186,Technology,Accessories,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",156.76,1,13.95,0,Online,Not Returned
C-11083,Frank Creighton,Corporate,United States,Philadelphia,Arizona,Central,OFF-BI-100171,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,121.58,2,13.38,0,COD,Not Returned
C-11084,Janet Parks,Home Office,United States,Philadelphia,Arizona,West,OFF-BI-100189,Office Supplies,Storage,Tuff Stuff Recycled Round Ring Binders,70.08,4,15.79,0,Cards,Not Returned
C-11085,Luke Parks,Corporate,United States,Houston,California,East,OFF-BI-100152,Technology,Accessories,Wilson Jones Century Plastic Molded Ring Binders,1549.2,3,305.25,0,COD,Not Returned
C-11086,Jamie Wallace,Consumer,United States,San Antonio,New York,Central,OFF-BI-100076,Office Supplies,Storage,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",9.9,2,0.97,0,COD,Not Returned
C-11087,Pete Reynat,Home Office,United States,Houston,Texas,West,OFF-BI-100056,Technology,Computers,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",886.62,6,87.54,0,Online,Not Returned
C-11088,Jamie Martin,Consumer,United States,San Antonio,Texas,Central,OFF-BI-100105,Office Supplies,Art,Canvas Sectional Post Binders,41.96,4,7.53,0,COD,Not Returned
C-11089,Sally Martin,Corporate,United States,Los Angeles,Illinois,East,OFF-BI-100123,Office Supplies,Storage,3M Organizer Strips,130.95,5,28.93,0,COD,Not Returned
C-11090,Adam Vandezanden,Corporate,United States,New York City,Illinois,Central,OFF-BI-100106,Technology,Computers,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",165.7,2,31.4,1,Online,Returned
C-11091,John Nguyen,Corporate,United States,Houston,Texas,South,OFF-BI-100101,Office Supplies,Labels,Plastic Binding Combs,53.5,2,12.8,1,Online,Returned
C-11092,Henry Weiss,Consumer,United States,Philadelphia,Arizona,South,OFF-BI-100086,Office Supplies,Paper,GBC Plastic Binding Combs,28.84,4,7.03,1,Online,Returned
C-11093,Adam Peis,Home Office,United States,San Antonio,Texas,East,OFF-BI-100038,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,58.29,3,7.36,0,Cards,Not Returned
C-11094,Frank Hughsby,Corporate,United States,Chicago,New York,West,OFF-BI-100000,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",32.63,1,7.42,0,COD,Not Returned
C-11095,Sibella Hooks,Corporate,United States,Los Angeles,New York,West,OFF-BI-100170,Furniture,Bookcases,Plastic Binding Combs,406.95,1,136.39,0,COD,Not Returned
C-11096,John Weiss,Corporate,United States,New York City,California,West,OFF-BI-100021,Office Supplies,Storage,Wilson Jones data warehouse D-Ring Binders with DublLock,114.62,2,26.29,0,COD,Not Returned
C-11097,Pete Hopkins,Consumer,United States,Los Angeles,Arizona,Central,OFF-BI-100074,Office Supplies,Storage,GBC DocuBind 300 Electric Binding Machine,107.98,2,18.77,0,Online,Not Returned
C-11098,Sally Lee,Corporate,United States,Los Angeles,Texas,West,OFF-BI-100040,Office Supplies,Art,Avery Arch Ring Binders,267.24,4,64.35,0,Cards,Not Returned
C-11099,Shahid Hopkins,Corporate,United States,San Diego,Texas,Central,OFF-BI-100170,Office Supplies,Art,GBC Plastic Binding Combs,71.73,3,13.89,0,Cards,Not Returned
C-11100,Nicoma Williamson,Consumer,United States,Houston,Illinois,Central,OFF-BI-100107,Office Supplies,Labels,Prestax Flexible Ring Binders,5.7,3,1.42,0,Online,Not Returned
C-11101,Shahid Jumper,Consumer,United States,New York City,Arizona,East,OFF-BI-100009,Office Supplies,Paper,GBC DocuBind PRO Manual Binding Machine,191.88,6,25.15,0,Online,Not Returned
C-11102,Patrick Weiss,Corporate,United States,Los Angeles,Illinois,Central,OFF-BI-100038,Technology,Computers,Canvas Sectional Post Binders,1761.94,2,160.49,0,Cards,Not Returned
C-11103,William MacAllister,Consumer,United States,Los Angeles,Pennsylvania,Central,OFF-BI-100111,Office Supplies,Labels,Avery Hidden Tab Dividers for Binding Systems,222.42,3,51.55,0,Cards,Not Returned
C-11104,Ken Nguyen,Consumer,United States,San Antonio,California,Central,OFF-BI-100093,Technology,Phones,GBC Plastic Binding Combs,3151.12,4,254.31,0,Online,Not Returned
C-11105,Anthony Martin,Corporate,United States,San Diego,Texas,South,OFF-BI-100099,Office Supplies,Art,GBC Plastic Binding Combs,109.9,7,8.01,0,Cards,Not Returned
C-11106,Anthony Lee,Home Office,United States,San Antonio,Pennsylvania,Central,OFF-BI-100190,Office Supplies,Art,GBC Personal Velobind Strips,134.89,7,21.85,0,Cards,Not Returned
C-11107,Toby Jumper,Consumer,United States,Los Angeles,Texas,Central,OFF-BI-100064,Office Supplies,Paper,Avery Hidden Tab Dividers for Binding Systems,339.06,6,32.0,0,Online,Not Returned
C-11108,Sibella Vandezanden,Consumer,United States,San Diego,Illinois,West,OFF-BI-100131,Technology,Computers,GBC DocuBind 300 Electric Binding Machine,318.07,1,30.16,0,Cards,Not Returned
C-11109,Toby Reynat,Consumer,United States,Philadelphia,Arizona,Central,OFF-BI-100161,Office Supplies,Binders,Vinyl Sectional Post Binders,134.68,2,20.18,0,COD,Not Returned
C-11110,Scott Vandezanden,Corporate,United States,Chicago,Illinois,Central,OFF-BI-100051,Office Supplies,Storage,Avery Hanging File Binders,139.08,3,22.16,0,Cards,Not Returned
C-11111,Lena Jumper,Corporate,United States,New York City,Texas,Central,OFF-BI-100111,Technology,Computers,Wilson Jones Century Plastic Molded Ring Binders,453.81,3,79.41,0,Cards,Not Returned
C-11112,Giulietta Johnson,Home Office,United States,Los Angeles,Texas,South,OFF-BI-100004,Office Supplies,Art,Avery Hidden Tab Dividers for Binding Systems,57.66,2,9.09,0,COD,Not Returned
C-11113,John Johnson,Consumer,United States,San Diego,Illinois,Central,OFF-BI-100151,Office Supplies,Art,Avery Non-Stick Binders,20.19,1,4.02,0,Cards,Not Returned
C-11114,William Henry,Consumer,United States,New York City,Arizona,West,OFF-BI-100101,Technology,Accessories,Ibico Ibimaster 300 Manual Binding System,1733.88,6,312.97,0,Online,Not Returned
C-11115,Nicoma Williamson,Corporate,United States,New York City,Texas,East,OFF-BI-100061,Technology,Copiers,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",1141.76,2,137.95,0,Online,Not Returned
C-11116,Luke Nguyen,Home Office,United States,Phoenix,Arizona,East,OFF-BI-100106,Office Supplies,Storage,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",119.74,2,16.73,0,COD,Not Returned
C-11117,Ben Hooks,Home Office,United States,Los Angeles,California,South,OFF-BI-100073,Office Supplies,Storage,Wilson Jones Century Plastic Molded Ring Binders,99.0,4,20.97,0,Cards,Not Returned
C-11118,Scott Nguyen,Corporate,United States,New York City,Pennsylvania,South,OFF-BI-100167,Office Supplies,Storage,Avery Hanging File Binders,59.61,3,9.91,0,Online,Not Returned
C-11119,Bradley Nguyen,Home Office,United States,Chicago,Pennsylvania,Central,OFF-BI-100005,Furniture,Furnishings,Satellite Sectional Post Binders,1921.6,4,642.26,0,Online,Not Returned
C-11120,Nicoma Vandezanden,Consumer,United States,San Antonio,California,West,OFF-BI-100106,Office Supplies,Art,GBC Plastic Binding Combs,12.69,3,1.18,0,COD,Not Returned
C-11121,Frank Hughsby,Consumer,United States,Los Angeles,New York,West,OFF-BI-100079,Furniture,Bookcases,Deluxe Heavy-Duty Vinyl Round Ring Binder,316.5,2,42.95,0,Online,Not Returned
C-11122,Thomas Reichertbach,Corporate,United States,Phoenix,California,East,OFF-BI-100199,Technology,Phones,Wilson Jones Century Plastic Molded Ring Binders,1139.54,2,76.64,0,COD,Not Returned
C-11123,Janet Peis,Corporate,United States,Los Angeles,Texas,Central,OFF-BI-100119,Office Supplies,Storage,GBC Standard Plastic Binding Systems Combs,72.36,2,17.01,0,Online,Not Returned
C-11124,Christina Nguyen,Consumer,United States,Houston,Arizona,Central,OFF-BI-100045,Furniture,Bookcases,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",573.8,2,76.82,0,Cards,Not Returned
C-11125,Lena Hopkins,Home Office,United States,Chicago,Illinois,West,OFF-BI-100016,Technology,Phones,GBC Plastic Binding Combs,167.1,2,27.32,0,Cards,Not Returned
C-11126,Caroline Creighton,Corporate,United States,Philadelphia,New York,Central,OFF-BI-100193,Office Supplies,Labels,Avery Arch Ring Binders,249.45,5,46.22,0,COD,Not Returned
C-11127,Nicoma Martin,Home Office,United States,San Antonio,California,West,OFF-BI-100198,Office Supplies,Storage,Prestax Flexible Ring Binders,59.72,2,14.39,0,Online,Not Returned
C-11128,John Johnson,Corporate,United States,San Diego,Arizona,South,OFF-BI-100190,Furniture,Chairs,Avery Non-Stick Binders,520.87,1,152.94,0,COD,Not Returned
C-11129,Sally Martin,Corporate,United States,San Diego,California,East,OFF-BI-100010,Furniture,Tables,Wilson Jones data warehouse D-Ring Binders with DublLock,633.64,2,108.06,0,Cards,Not Returned
C-11130,Janet Reynat,Corporate,United States,San Antonio,Pennsylvania,East,OFF-BI-100166,Office Supplies,Art,Tuff Stuff Recycled Round Ring Binders,2.92,2,0.46,0,COD,Not Returned
C-11131,Patrick Wallace,Corporate,United States,Los Angeles,Arizona,West,OFF-BI-100152,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,143.7,2,14.75,0,COD,Not Returned
C-11132,William Martin,Corporate,United States,Philadelphia,New York,East,OFF-BI-100185,Office Supplies,Storage,Wilson Jones Century Plastic Molded Ring Binders,5.37,1,1.26,0,Cards,Not Returned
C-11133,Todd Parks,Home Office,United States,New York City,New York,East,OFF-BI-100108,Office Supplies,Storage,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",91.6,2,18.66,0,COD,Not Returned
C-11134,Dan Hughsby,Corporate,United States,San Antonio,California,Central,OFF-BI-100178,Technology,Computers,Ibico Ibimaster 300 Manual Binding System,59.85,5,4.47,0,COD,Not Returned
C-11135,Nicoma Martin,Consumer,United States,Phoenix,Pennsylvania,Central,OFF-BI-100019,Technology,Accessories,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2790.84,4,101.1,0,COD,Not Returned
C-11136,Patrick Martin,Consumer,United States,Los Angeles,California,East,OFF-BI-100083,Office Supplies,Art,GBC Plastic Binding Combs,172.71,3,18.07,0,COD,Not Returned
C-11137,Ben Kriz,Consumer,United States,Philadelphia,New York,West,OFF-BI-100196,Office Supplies,Art,Tuff Stuff Recycled Round Ring Binders,211.44,4,45.14,0,Cards,Not Returned
